1164;28:52:61:57:26:c0;SJ630P3FILOAP01;8.5.164.0;15.2.4.0;WLC-8541;AIR-CAP702I-A-K9;KWC2116015E;10.5.72.100;WLC-8540;255.255.255.0;10.5.72.1;Base;15.3(3)JF12i$;10.6.100.88
1165;28:52:61:57:28:20;SJ630P3FILOAP03;8.5.164.0;15.2.4.0;WLC-8541;AIR-CAP702I-A-K9;KWC2116015P;10.5.72.101;WLC-8540;255.255.255.0;10.5.72.1;Base;15.3(3)JF12i$;10.6.100.88
1166;28:52:61:57:2c:e0;SJ630P3FILOAP04;8.5.164.0;15.2.4.0;WLC-8541;AIR-CAP702I-A-K9;KWC2116016R;10.5.72.103;WLC-8540;255.255.255.0;10.5.72.1;Base;15.3(3)JF12i$;10.6.100.88
1167;2c:01:b5:cb:e4:40;SJ720P2MIDOAP03;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1832I-A-K9;KWC230703ZN;10.5.21.108;WLC-8540;255.255.255.0;10.5.21.1;Base;8.5.164.0;10.6.100.88
1168;2c:01:b5:cb:eb:e0;SJ604P2TEOOBIBL;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1832I-A-K9;KWC2307041F;192.168.121.57;WLC-8540;255.255.255.224;192.168.121.33;Base;8.5.164.0;10.6.100.88
1169;2c:01:b5:cb:ef:60;SJ604P4TEOOBIBL;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1832I-A-K9;KWC23070429;192.168.121.60;WLC-8540;255.255.255.224;192.168.121.33;Base;8.5.164.0;10.6.100.88
1170;2c:01:b5:cb:f9:00;SJ670P1HYGOAP02;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1832I-A-K9;KWC2307044J;10.5.41.118;WLC-8540;255.255.255.0;10.5.41.1;Base;8.5.164.0;10.6.100.88
1171;2c:01:b5:cb:fc:60;SJ630P1FILOAP01;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1832I-A-K9;KWC2307045B;10.5.72.110;WLC-8540;255.255.255.0;10.5.72.1;Base;8.5.164.0;10.6.100.88
1172;2c:33:11:06:db:70;SJ410P3BIBOAP01;8.5.164.0;15.3.0.0;WLC-8541;AIR-CAP1702I-A-K9;FCW2050NBC5;10.5.20.132;WLC-8540;255.255.255.0;10.5.20.1;BSAJ;15.3(3)JF12i$;10.6.100.88
1173;2c:33:11:3c:83:50;SJ106P3PRQSC508;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2052N4XH;10.5.65.159;WLC-8540;255.255.255.0;10.5.65.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1174;2c:33:11:89:a8:60;SJ106P3PRQSC510;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2052N4WU;10.5.65.130;WLC-8540;255.255.255.0;10.5.65.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1175;2c:33:11:8b:92:10;SJ106P2PRQSC502;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2052N4UW;10.5.65.156;WLC-8540;255.255.255.0;10.5.65.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1176;2c:33:11:8b:92:90;SJ106P2PRQSC500;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2052N4X0;10.5.65.155;WLC-8540;255.255.255.0;10.5.65.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1177;2c:33:11:9e:4c:30;SJ106P2PRQSC504;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2052N4UA;10.5.65.157;WLC-8540;255.255.255.0;10.5.65.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1178;2c:33:11:a9:c0:e0;SJ106P3PRQSC509;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2052N4WW;10.5.65.154;WLC-8540;255.255.255.0;10.5.65.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1179;2c:33:11:a9:c0:f0;SJ106P3PRQSC506;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2052N4UH;10.5.65.158;WLC-8540;255.255.255.0;10.5.65.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1180;2c:36:f8:b6:15:10;SJ127P1INGOLKC3;8.5.164.0;15.3.2.4;WLC-8541;AIR-CAP3502I-A-K9;FTX1606E1KM;192.168.106.130;WLC-8540;255.255.255.0;192.168.106.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1181;2c:36:f8:b9:16:80;SJ127P1INGLLKC1;8.5.164.0;15.3.2.4;WLC-8541;AIR-CAP3502I-A-K9;FTX1606K1PM;192.168.106.125;WLC-8540;255.255.255.0;192.168.106.1;BaseING;15.3(3)JF12i$;10.6.100.88
1182;2c:d0:2d:08:3c:00;SJ134P2INGSSB25;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2047NPR8;192.168.106.211;WLC-8540;255.255.255.0;192.168.106.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1183;2c:d0:2d:1f:44:e0;SJ106P1CONSLE11;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2047NKK4;10.5.55.100;WLC-8540;255.255.255.0;10.5.55.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1184;2c:d0:2d:1f:45:00;SJ410P2BIBOAP04;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2047NKKE;10.5.20.115;WLC-8540;255.255.255.0;10.5.20.1;BSAJ;15.3(3)JF12i$;10.6.100.88
1185;2c:d0:2d:1f:46:d0;SJ400P2SOCOAP02;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2047NKLJ;10.5.49.106;WLC-8540;255.255.255.0;10.5.49.1;Base;15.3(3)JF12i$;10.6.100.88
1186;2c:d0:2d:1f:4a:40;SJ136P2INGSBC26;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2047NKGU;192.168.106.210;WLC-8540;255.255.255.0;192.168.106.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1187;2c:d0:2d:1f:51:40;SJ420P1LSSSAM11;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2047NPR3;10.5.13.107;WLC-8540;255.255.255.0;10.5.13.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1188;2c:d0:2d:32:5a:30;SJ400P1FCSSALN5;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2047NKLF;10.5.62.100;WLC-8540;255.255.255.0;10.5.62.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1189;2c:d0:2d:32:5a:40;SJ400P1FCSSALN3;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2047NKGC;10.5.62.101;WLC-8540;255.255.255.0;10.5.62.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1190;2c:d0:2d:83:93:b0;SJ400P1FCSSALN7;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2047NKL0;10.5.62.102;WLC-8540;255.255.255.0;10.5.62.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1191;2c:d0:2d:ac:b7:60;SJ124P1ECMGAP01;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702E-A-K9;FJC2051M0RW;192.168.106.204;WLC-8540;255.255.255.0;192.168.106.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1192;2c:d0:2d:ac:b8:f0;SJ106P3PRQSC507;8.5.164.0;15.3.0.0;WLC-8541;AIR-CAP1702I-A-K9;FCW2049ND5G;10.5.65.153;WLC-8540;255.255.255.0;10.5.65.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1193;2c:d0:2d:b5:06:e0;SJ124P1ECMGAP03;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702E-A-K9;FJC2051M0RV;192.168.106.202;WLC-8540;255.255.255.0;192.168.106.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1194;2c:d0:2d:b5:07:10;SJ124P1ECMGORI2;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702E-A-K9;FJC2051M0RX;192.168.106.203;WLC-8540;255.255.255.0;192.168.106.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1195;2c:d0:2d:b5:0b:20;SJ124P1ECMGAP02;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702E-A-K9;FJC2051M0RY;192.168.106.205;WLC-8540;255.255.255.0;192.168.106.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1196;2c:d0:2d:d9:c6:b0;SJ106P2PRQSC503;8.5.164.0;15.3.0.0;WLC-8541;AIR-CAP1702I-A-K9;FCW2049ND8X;10.5.65.151;WLC-8540;255.255.255.0;10.5.65.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1197;2c:d0:2d:d9:cc:30;SJ106P3PRQSC505;8.5.164.0;15.3.0.0;WLC-8541;AIR-CAP1702I-A-K9;FCW2049ND5P;10.5.65.152;WLC-8540;255.255.255.0;10.5.65.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1198;2c:d0:2d:d9:cc:f0;SJ106P2PRQSC501;8.5.164.0;15.3.0.0;WLC-8541;AIR-CAP1702I-A-K9;FCW2049ND5V;10.5.65.150;WLC-8540;255.255.255.0;10.5.65.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1199;2c:d0:2d:d9:da:70;SJ640P2EDUOAP04;8.5.164.0;15.3.0.0;WLC-8541;AIR-CAP1702I-A-K9;FCW2049ND53;10.5.43.82;WLC-8540;255.255.255.0;10.5.43.1;Base;15.3(3)JF12i$;10.6.100.88
1200;34:a8:4e:3a:f6:90;SJ124P4INGOCTON;8.5.164.0;12.4.23.0;WLC-8541;AIR-CAP3602I-A-K9;FTX1639GNQ0;192.168.106.95;WLC-8540;255.255.255.0;192.168.106.1;BaseDcc;15.3(3)JF12i$;10.6.100.88
1201;34:a8:4e:3b:2c:30;SJ124P4INGOAP03;8.5.164.0;12.4.23.0;WLC-8541;AIR-CAP3602I-A-K9;FTX1639R2C3;192.168.106.97;WLC-8540;255.255.255.0;192.168.106.1;BaseDcc;15.3(3)JF12i$;10.6.100.88
1202;34:a8:4e:d2:33:a0;SJ124P4INGOAP04;8.5.164.0;12.4.23.0;WLC-8541;AIR-CAP3602I-A-K9;FTX1639GQPW;192.168.106.94;WLC-8540;255.255.255.0;192.168.106.1;BaseDcc;15.3(3)JF12i$;10.6.100.88
1203;34:a8:4e:d2:5f:f0;SJ124P4INGOAP01;8.5.164.0;12.4.23.0;WLC-8541;AIR-CAP3602I-A-K9;FTX1639R3AC;192.168.106.96;WLC-8540;255.255.255.0;192.168.106.1;BaseDcc;15.3(3)JF12i$;10.6.100.88
1204;34:a8:4e:e6:0b:10;SJ103P4INGOBRI4;8.5.164.0;12.4.23.0;WLC-8541;AIR-CAP3602I-A-K9;FTX1640GKJC;192.168.106.99;WLC-8540;255.255.255.0;192.168.106.1;BaseDcc;15.3(3)JF12i$;10.6.100.88
1205;34:bd:c8:8c:5c:20;SJ127P1INGAAP01;8.5.164.0;15.3.2.4;WLC-8541;AIR-CAP3502I-A-K9;FTX1630K8RU;192.168.106.137;WLC-8540;255.255.255.0;192.168.106.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1206;34:f8:e7:c0:96:40;SJ810P1ECOS101C;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1852I-A-K9;KWC2244075Q;10.5.84.117;WLC-8540;255.255.255.0;10.5.84.1;BaseUCeventos;8.5.164.0;10.6.100.88
1207;38:0e:4d:86:16:80;SJ128P2INGOIIQ2;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2138N4BH;192.168.106.193;WLC-8540;255.255.255.0;192.168.106.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1208;38:0e:4d:86:18:20;SJ128P2INGOAP01;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2138N4BN;192.168.106.194;WLC-8540;255.255.255.0;192.168.106.1;BaseING;15.3(3)JF12i$;10.6.100.88
1209;38:90:a5:91:25:b0;SJ260P3DEPOAP01;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2131J5GD;10.5.12.19;WLC-8540;255.255.255.0;10.5.12.1;Base;15.3(3)JF12i$;10.6.100.88
1210;38:90:a5:9d:b7:40;SJ118P3INGOCAP1;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2131J5H1;192.168.106.80;WLC-8540;255.255.255.0;192.168.106.1;BaseING;15.3(3)JF12i$;10.6.100.88
1211;38:90:a5:9d:bc:40;SJ410P1BIBOAP06;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2131J4VN;10.5.20.104;WLC-8540;255.255.255.0;10.5.20.1;BSAJ;15.3(3)JF12i$;10.6.100.88
1212;38:90:a5:9d:be:c0;SJ410P3BIBONAP3;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2131J4VW;10.5.20.114;WLC-8540;255.255.255.0;10.5.20.1;BSAJ;15.3(3)JF12i$;10.6.100.88
1213;38:90:a5:b1:6d:70;SJ260P3DEPOCORP;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2131J5EX;10.5.12.17;WLC-8540;255.255.255.0;10.5.12.1;Base;15.3(3)JF12i$;10.6.100.88
1214;38:90:a5:b8:e6:00;SJ410P3BIBOAP06;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2131J4VT;10.5.20.117;WLC-8540;255.255.255.0;10.5.20.1;BSAJ;15.3(3)JF12i$;10.6.100.88
1215;38:90:a5:d3:42:e0;SJ650Z1HYGSSIMU;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2131J5AF;10.5.194.111;WLC-8540;255.255.255.0;10.5.194.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1216;38:90:a5:d3:43:60;SJ610Z1LETSLR01;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2131J4VL;10.5.52.110;WLC-8540;255.255.255.0;10.5.52.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1217;38:90:a5:d3:d6:20;SJ910S1ODOOSEM2;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2130NDYZ;10.5.37.102;WLC-8540;255.255.255.0;10.5.37.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1218;38:90:a5:df:e3:f0;SJ910S1ODOOAP02;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2130NDYM;10.5.37.101;WLC-8540;255.255.255.0;10.5.37.1;Base;15.3(3)JF12i$;10.6.100.88
1219;38:90:a5:df:e4:00;SJ910S1ODOOAP03;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2130NDYS;10.5.37.103;WLC-8540;255.255.255.0;10.5.37.1;Base;15.3(3)JF12i$;10.6.100.88
1220;3c:41:0e:9d:2a:20;SJ670P1HYGSSAL9;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1852I-A-K9;KWC23490240;10.5.41.123;WLC-8540;255.255.255.0;10.5.41.1;BaseUCeventos;8.5.164.0;10.6.100.88
1221;40:01:7a:13:a9:70;SJ144P7INGOAP01;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2124JMXL;192.168.106.179;WLC-8540;255.255.255.0;192.168.106.1;BaseING;15.3(3)JF12i$;10.6.100.88
1222;40:01:7a:13:aa:60;SJ144P7INGOAP03;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2124JMXU;192.168.106.115;WLC-8540;255.255.255.0;192.168.106.1;BaseING;15.3(3)JF12i$;10.6.100.88
1223;40:01:7a:13:b1:f0;SJ144P7INGOAP04;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2124JMVN;192.168.106.82;WLC-8540;255.255.255.0;192.168.106.1;BaseING;15.3(3)JF12i$;10.6.100.88
1224;40:01:7a:1b:c1:00;SJ144P7INGOAP05;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2124JMTE;192.168.106.183;WLC-8540;255.255.255.0;192.168.106.1;BaseING;15.3(3)JF12i$;10.6.100.88
1225;40:01:7a:8f:c6:60;SJ700P1ECMGAP01;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP2802I-A-K9;FGL2142AA0Y;10.5.50.158;WLC-8540;255.255.255.0;10.5.50.1;Base;8.5.164.0;10.6.100.88
1226;40:01:7a:bf:6a:50;SJ144P4ECMOCAP1;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2126N5PB;10.5.66.119;WLC-8540;255.255.255.0;10.5.66.1;Base;15.3(3)JF12i$;10.6.100.88
1227;40:01:7a:bf:6a:b0;SJ144P2VRAS203A;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2126N5MV;10.5.66.116;WLC-8540;255.255.255.0;10.5.66.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1228;40:01:7a:bf:6d:10;SJ134P1INGSB112;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2126N5Q7;192.168.106.214;WLC-8540;255.255.255.0;192.168.106.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1229;40:01:7a:bf:70:60;SJ144P1ECMCASIN;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2126N69C;10.5.66.104;WLC-8540;255.255.255.0;10.5.66.1;Base;15.3(3)JF12i$;10.6.100.88
1230;40:01:7a:bf:71:a0;SJ144P4ECMOAP01;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2126N6LC;10.5.66.129;WLC-8540;255.255.255.0;10.5.66.1;Base;15.3(3)JF12i$;10.6.100.88
1231;40:01:7a:fb:29:50;SJ144P2VRAS204N;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2126N5QL;10.5.66.108;WLC-8540;255.255.255.0;10.5.66.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1232;40:01:7a:fb:2a:e0;SJ144P4ECMOAP02;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2126N5Q6;10.5.66.107;WLC-8540;255.255.255.0;10.5.66.1;Base;15.3(3)JF12i$;10.6.100.88
1233;40:01:7a:fb:30:90;SJ144P4ECMOAP03;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2126N6LL;10.5.66.123;WLC-8540;255.255.255.0;10.5.66.1;Base;15.3(3)JF12i$;10.6.100.88
1234;40:01:7a:fb:31:40;SJ144P1ECMCCAS3;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2126N6L6;10.5.66.103;WLC-8540;255.255.255.0;10.5.66.1;Base;15.3(3)JF12i$;10.6.100.88
1235;40:01:7a:fb:32:40;SJ144P4ECMOSAP1;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2126N5S9;10.5.66.106;WLC-8540;255.255.255.0;10.5.66.1;Base;15.3(3)JF12i$;10.6.100.88
1236;40:01:7a:fb:35:b0;SJ144P1ECMCCAS2;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2126N6LX;10.5.66.101;WLC-8540;255.255.255.0;10.5.66.1;Base;15.3(3)JF12i$;10.6.100.88
1237;40:01:7a:fb:36:e0;SJ700P1AGRSLAG3;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2126N5RX;10.5.50.134;WLC-8540;255.255.255.0;10.5.50.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1238;40:01:7a:fb:38:30;SJ144P2VRAS200A;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2126N6N8;10.5.66.102;WLC-8540;255.255.255.0;10.5.66.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1239;40:01:7a:fb:3d:20;SJ144P2VRASK202;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2126N5CE;10.5.66.114;WLC-8540;255.255.255.0;10.5.66.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1240;40:01:7a:fb:41:c0;SJ144P2VRAS201N;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2126N6P5;10.5.66.120;WLC-8540;255.255.255.0;10.5.66.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1241;40:01:7a:fb:42:b0;SJ144P1ECMCCAS1;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2126N6P0;10.5.66.100;WLC-8540;255.255.255.0;10.5.66.1;Base;15.3(3)JF12i$;10.6.100.88
1242;40:01:7a:fb:49:e0;SJ122P1INGSA102;8.5.164.0;15.2.4.5;WLC-8541;AIR-CAP2702I-A-K9;FCW2126N6TB;192.168.106.215;WLC-8540;255.255.255.0;192.168.106.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1243;44:ad:d9:71:80:c0;SJ700P2AGROAP02;8.5.164.0;15.2.2.0;WLC-8541;AIR-CAP1602I-A-K9;FGL1718S1DV;10.5.50.120;WLC-8540;255.255.255.0;10.5.50.1;Base;15.3(3)JF12i$;10.6.100.88
1244;4c:71:0c:f9:7d:a0;SJ645P4EDUOAP01;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1832I-A-K9;KWC234306CB;10.5.83.113;WLC-8540;255.255.255.0;10.5.83.1;Base;8.5.164.0;10.6.100.88
1245;4c:71:0c:f9:80:40;SJ270P2SALOSE13;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1832I-A-K9;KWC234306CY;10.5.10.121;WLC-8540;255.255.255.0;10.5.10.1;Base;8.5.164.0;10.6.100.88
1246;4c:71:0c:f9:80:80;SJ645P4EDUOAP02;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1832I-A-K9;KWC234306D0;10.5.83.114;WLC-8540;255.255.255.0;10.5.83.1;Base;8.5.164.0;10.6.100.88
1247;4c:71:0c:f9:81:20;SJ400P3PSIOAP03;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1832I-A-K9;KWC234306D5;10.5.49.116;WLC-8540;255.255.255.0;10.5.49.1;Base;8.5.164.0;10.6.100.88
1248;4c:71:0c:f9:81:40;SJ640P2EDUS2222;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1832I-A-K9;KWC234306D6;10.5.43.52;WLC-8540;255.255.255.0;10.5.43.1;BaseUCeventos;8.5.164.0;10.6.100.88
1249;50:06:04:4a:da:e0;SJ118S1INGOAP01;8.5.164.0;12.4.25.0;WLC-8541;AIR-CAP2602E-A-K9;FGL1709S762;192.168.106.4;WLC-8540;255.255.255.0;192.168.106.1;BaseING;15.3(3)JF12i$;10.6.100.88
1250;50:06:04:67:99:40;SJ126P3INGOAP04;8.5.164.0;12.4.25.0;WLC-8541;AIR-CAP2602E-A-K9;FGL1709S7AW;192.168.106.88;WLC-8540;255.255.255.0;192.168.106.1;BaseING;15.3(3)JF12i$;10.6.100.88
1251;50:06:04:6e:d4:c0;SJ270P3SALOAP02;8.5.164.0;12.4.23.0;WLC-8541;AIR-CAP3602I-A-K9;FGL1711S7KY;10.5.10.40;WLC-8540;255.255.255.0;10.5.10.1;Base;15.3(3)JF12i$;10.6.100.88
1252;50:17:ff:e4:91:60;SJ410P1BIBOEF01;8.5.164.0;12.4.25.0;WLC-8541;AIR-CAP2602I-A-K9;FGL1734W6CF;10.5.20.102;WLC-8540;255.255.255.0;10.5.20.1;BSAJ;15.3(3)JF12i$;10.6.100.88
1253;50:2f:a8:b1:c0:a0;SJ108P2ENFSF201;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP2802I-A-K9;FJC2227M1XA;10.5.111.103;WLC-8540;255.255.255.0;10.5.111.1;BaseUCeventos;8.5.164.0;10.6.100.88
1254;50:2f:a8:b4:76:40;SJ144P6INGOAP04;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP2802I-A-K9;FJC2227M1XC;192.168.106.207;WLC-8540;255.255.255.0;192.168.106.1;BaseING;8.5.164.0;10.6.100.88
1255;54:7c:69:21:2f:80;SJ952P1BICWBICI;8.5.164.0;15.2.4.0;WLC-8541;AIR-CAP702I-A-K9;KWC190402X1;10.5.13.103;WLC-8540;255.255.255.0;10.5.13.1;Base;15.3(3)JF12i$;10.6.100.88
1256;54:7c:69:21:30:e0;SJ207P2COLOAP02;8.5.164.0;15.2.4.0;WLC-8541;AIR-CAP702I-A-K9;KWC190402XC;10.5.70.102;WLC-8540;255.255.255.0;10.5.70.1;Base;15.3(3)JF12i$;10.6.100.88
1257;54:7c:69:21:31:00;SJ604P1TEOST103;8.5.164.0;15.2.4.0;WLC-8541;AIR-CAP702I-A-K9;KWC190402XD;10.5.95.101;WLC-8540;255.255.255.0;10.5.95.1;BaseUCeventos;15.3(3)JF12i$;10.6.100.88
1258;54:7c:69:21:45:e0;SJ514P1CONLAP01;8.5.164.0;15.2.4.0;WLC-8541;AIR-CAP702I-A-K9;KWC19040320;10.5.87.105;WLC-8540;255.255.255.0;10.5.87.1;Base;15.3(3)JF12i$;10.6.100.88
1259;54:7c:69:59:57:80;SJ430P2AGROAP01;8.5.164.0;15.2.2.0;WLC-8541;AIR-CAP1602I-A-K9;FCW1850N9CF;10.5.50.104;WLC-8540;255.255.255.0;10.5.50.1;Base;15.3(3)JF12i$;10.6.100.88
1260;54:86:bc:4b:12:60;SJ420P1LSSSALT2;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1852I-A-K9;KWC231607YK;10.5.13.123;WLC-8540;255.255.255.0;10.5.13.1;BaseUCeventos;8.5.164.0;10.6.100.88
1261;54:86:bc:4c:bc:00;SJ810P2ECOS203C;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1852I-A-K9;KWC23160A6M;10.5.84.137;WLC-8540;255.255.255.0;10.5.84.1;BaseUCeventos;8.5.164.0;10.6.100.88
1262;54:86:bc:4c:bc:a0;SJ810P2ECOS201B;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1852I-A-K9;KWC23160A6S;10.5.84.133;WLC-8540;255.255.255.0;10.5.84.1;BaseUCeventos;8.5.164.0;10.6.100.88
1263;54:86:bc:4c:e4:00;SJ810P2ECOS202B;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1852I-A-K9;KWC23160AG1;10.5.84.135;WLC-8540;255.255.255.0;10.5.84.1;BaseUCeventos;8.5.164.0;10.6.100.88
1264;54:86:bc:4c:e8:20;SJ810P2ECOS202A;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1852I-A-K9;KWC23160AH0;10.5.84.134;WLC-8540;255.255.255.0;10.5.84.1;BaseUCeventos;8.5.164.0;10.6.100.88
1265;54:86:bc:4c:e9:60;SJ810P2ECOS203D;8.5.164.0;1.1.2.4;WLC-8541;AIR-AP1852I-A-K9;KWC23160AHA;10.5.84.136;WLC-8540;255.255.255.0;10.5.84.1;BaseUCeventos;8.5.164.0;10.6.100.88
